Country Name,Country Code,Series Name,Series Code,2022 [YR2022],2023 [YR2023]
St. Martin (French part),MAF,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2063,2062
St. Vincent and the Grenadines,VCT,"Population ages 80 and above, female",SP.POP.80UP.FE,1389,1343
St. Vincent and the Grenadines,VCT,"Population ages 80 and above, male",SP.POP.80UP.MA,1015,982
St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,102046,101323
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.191,71.23
St. Vincent and the Grenadines,VCT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.45,11.499
St. Vincent and the Grenadines,VCT,"Population ages 15-64, female",SP.POP.1564.FE.IN,33013,32790
St. Vincent and the Grenadines,VCT,"Population ages 15-64, male",SP.POP.1564.MA.IN,35207,34884
St. Vincent and the Grenadines,VCT,"Population ages 0-14, female",SP.POP.0014.FE.IN,10993,10792
St. Vincent and the Grenadines,VCT,"Population ages 0-14, male",SP.POP.0014.MA.IN,11360,11142
St. Vincent and the Grenadines,VCT,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,5940,6076
St. Vincent and the Grenadines,VCT,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,5533,5640
Sub-Saharan Africa,SSF,"Population ages 80 and above, female",SP.POP.80UP.FE,3061333,3148900
Sub-Saharan Africa,SSF,"Population ages 80 and above, male",SP.POP.80UP.MA,1944840,2003045
Sub-Saharan Africa,SSF,"Population, total",SP.POP.TOTL,1229208573,1259889959
Sub-Saharan Africa,SSF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.85717959,62.60280715
Sub-Saharan Africa,SSF,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.496481868,8.05482122
Sub-Saharan Africa,SSF,"Population ages 15-64, female",SP.POP.1564.FE.IN,343647842,353976310
Sub-Saharan Africa,SSF,"Population ages 15-64, male",SP.POP.1564.MA.IN,338760566,349178023
Sub-Saharan Africa,SSF,"Population ages 0-14, female",SP.POP.0014.FE.IN,251505318,255706240
Sub-Saharan Africa,SSF,"Population ages 0-14, male",SP.POP.0014.MA.IN,256916968,261276316
Sub-Saharan Africa,SSF,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,21450647,22236425
Sub-Saharan Africa,SSF,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,16927241,17516643
Sub-Saharan Africa (excluding high income),SSA,"Population ages 80 and above, female",SP.POP.80UP.FE,2761643,2831036
Sub-Saharan Africa (excluding high income),SSA,"Population ages 80 and above, male",SP.POP.80UP.MA,1741444,1788846
Sub-Saharan Africa (excluding high income),SSA,"Population, total",SP.POP.TOTL,1103704408,1131078494
Sub-Saharan Africa (excluding high income),SSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.2833536,62.06535555
Sub-Saharan Africa (excluding high income),SSA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.769600605,8.293245428
Sub-Saharan Africa (excluding high income),SSA,"Population ages 15-64, female",SP.POP.1564.FE.IN,307652738,316841356
Sub-Saharan Africa (excluding high income),SSA,"Population ages 15-64, male",SP.POP.1564.MA.IN,302987984,312277129
Sub-Saharan Africa (excluding high income),SSA,"Population ages 0-14, female",SP.POP.0014.FE.IN,227075845,230848675
Sub-Saharan Africa (excluding high income),SSA,"Population ages 0-14, male",SP.POP.0014.MA.IN,231537254,235449454
Sub-Saharan Africa (excluding high income),SSA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,19278326,19969734
Sub-Saharan Africa (excluding high income),SSA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,15172268,15692143
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 80 and above, female",SP.POP.80UP.FE,3061333,3148900
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 80 and above, male",SP.POP.80UP.MA,1944840,2003045
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, total",SP.POP.TOTL,1229208573,1259889959
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.85717959,62.60280715
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.496481868,8.05482122
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 15-64, female",SP.POP.1564.FE.IN,343647842,353976310
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 15-64, male",SP.POP.1564.MA.IN,338760566,349178023
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 0-14, female",SP.POP.0014.FE.IN,251505318,255706240
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 0-14, male",SP.POP.0014.MA.IN,256916968,261276316
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,21450647,22236425
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,16927241,17516643
Sudan,SDN,"Population ages 80 and above, female",SP.POP.80UP.FE,89738,89169
Sudan,SDN,"Population ages 80 and above, male",SP.POP.80UP.MA,81870,84360
Sudan,SDN,"Population, total",SP.POP.TOTL,49383346,50042791
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.695,66.331
Sudan,SDN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.522,6.404
Sudan,SDN,"Population ages 15-64, female",SP.POP.1564.FE.IN,14183023,14414594
Sudan,SDN,"Population ages 15-64, male",SP.POP.1564.MA.IN,13453417,13678882
Sudan,SDN,"Population ages 0-14, female",SP.POP.0014.FE.IN,9967147,10034658
Sudan,SDN,"Population ages 0-14, male",SP.POP.0014.MA.IN,10236524,10307452
Sudan,SDN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,732745,771943
Sudan,SDN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,810490,835262
Suriname,SUR,"Population ages 80 and above, female",SP.POP.80UP.FE,5512,5769
Suriname,SUR,"Population ages 80 and above, male",SP.POP.80UP.MA,2782,2871
Suriname,SUR,"Population, total",SP.POP.TOTL,623164,628886
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.254,73.631
Suriname,SUR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.687,6.649
Suriname,SUR,"Population ages 15-64, female",SP.POP.1564.FE.IN,203878,206046
Suriname,SUR,"Population ages 15-64, male",SP.POP.1564.MA.IN,209836,211737
Suriname,SUR,"Population ages 0-14, female",SP.POP.0014.FE.IN,80405,80175
Suriname,SUR,"Population ages 0-14, male",SP.POP.0014.MA.IN,83207,82997
Suriname,SUR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,27116,28316
Suriname,SUR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,18722,19615
Sweden,SWE,"Population ages 80 and above, female",SP.POP.80UP.FE,335116,348108
Sweden,SWE,"Population ages 80 and above, male",SP.POP.80UP.MA,236231,250076
Sweden,SWE,"Population, total",SP.POP.TOTL,10486941,10536632
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.05853659,83.3097561
Sweden,SWE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9,9
Sweden,SWE,"Population ages 15-64, female",SP.POP.1564.FE.IN,3181132,3197235
Sweden,SWE,"Population ages 15-64, male",SP.POP.1564.MA.IN,3338528,3358003
Sweden,SWE,"Population ages 0-14, female",SP.POP.0014.FE.IN,890498,882606
Sweden,SWE,"Population ages 0-14, male",SP.POP.0014.MA.IN,943540,934940
Sweden,SWE,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1135733,1150746
Sweden,SWE,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,997510,1013102
Switzerland,CHE,"Population ages 80 and above, female",SP.POP.80UP.FE,294060,305315
Switzerland,CHE,"Population ages 80 and above, male",SP.POP.80UP.MA,189386,199799
Switzerland,CHE,"Population, total",SP.POP.TOTL,8777088,8888822
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.60487805,84.05609756
Switzerland,CHE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.5,8.1
Switzerland,CHE,"Population ages 15-64, female",SP.POP.1564.FE.IN,2849163,2870339
Switzerland,CHE,"Population ages 15-64, male",SP.POP.1564.MA.IN,2918342,2940962
Switzerland,CHE,"Population ages 0-14, female",SP.POP.0014.FE.IN,643439,649228
Switzerland,CHE,"Population ages 0-14, male",SP.POP.0014.MA.IN,679305,685072
Switzerland,CHE,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,926756,954964
Switzerland,CHE,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,760083,788256
Syrian Arab Republic,SYR,"Population ages 80 and above, female",SP.POP.80UP.FE,87426,90020
Syrian Arab Republic,SYR,"Population ages 80 and above, male",SP.POP.80UP.MA,54618,56817
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,22462173,23594623
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.79,72.12
Syrian Arab Republic,SYR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.773,5.039
Syrian Arab Republic,SYR,"Population ages 15-64, female",SP.POP.1564.FE.IN,7148848,7688459
Syrian Arab Republic,SYR,"Population ages 15-64, male",SP.POP.1564.MA.IN,7091865,7642770
Syrian Arab Republic,SYR,"Population ages 0-14, female",SP.POP.0014.FE.IN,3500451,3494139
Syrian Arab Republic,SYR,"Population ages 0-14, male",SP.POP.0014.MA.IN,3672797,3663414
Syrian Arab Republic,SYR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,584362,616444
Syrian Arab Republic,SYR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,463850,489397
Tajikistan,TJK,"Population ages 80 and above, female",SP.POP.80UP.FE,30156,29288
Tajikistan,TJK,"Population ages 80 and above, male",SP.POP.80UP.MA,18144,17735
Tajikistan,TJK,"Population, total",SP.POP.TOTL,10182222,10389799
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.562,71.79
Tajikistan,TJK,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.618,4.581
Tajikistan,TJK,"Population ages 15-64, female",SP.POP.1564.FE.IN,3140923,3198389
Tajikistan,TJK,"Population ages 15-64, male",SP.POP.1564.MA.IN,2961994,3019253
Tajikistan,TJK,"Population ages 0-14, female",SP.POP.0014.FE.IN,1848045,1878255
Tajikistan,TJK,"Population ages 0-14, male",SP.POP.0014.MA.IN,1877644,1914669
Tajikistan,TJK,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,197676,211814
Tajikistan,TJK,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,155940,167420
Tanzania,TZA,"Population ages 80 and above, female",SP.POP.80UP.FE,177223,186603
Tanzania,TZA,"Population ages 80 and above, male",SP.POP.80UP.MA,99487,104346
Tanzania,TZA,"Population, total",SP.POP.TOTL,64711821,66617606
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.879,66.995
Tanzania,TZA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.844,5.791
Tanzania,TZA,"Population ages 15-64, female",SP.POP.1564.FE.IN,17726319,18299951
Tanzania,TZA,"Population ages 15-64, male",SP.POP.1564.MA.IN,17249596,17828712
Tanzania,TZA,"Population ages 0-14, female",SP.POP.0014.FE.IN,13757361,14093831
Tanzania,TZA,"Population ages 0-14, male",SP.POP.0014.MA.IN,14014509,14367805
Tanzania,TZA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1162397,1210009
Tanzania,TZA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,801639,817298
Thailand,THA,"Population ages 80 and above, female",SP.POP.80UP.FE,1341741,1386250
Thailand,THA,"Population ages 80 and above, male",SP.POP.80UP.MA,847270,875245
Thailand,THA,"Population, total",SP.POP.TOTL,71735329,71702435
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.291,76.412
Thailand,THA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.231,8.888
Thailand,THA,"Population ages 15-64, female",SP.POP.1564.FE.IN,25640421,25535311
Thailand,THA,"Population ages 15-64, male",SP.POP.1564.MA.IN,24911645,24794108
Thailand,THA,"Population ages 0-14, female",SP.POP.0014.FE.IN,5372157,5250206
Thailand,THA,"Population ages 0-14, male",SP.POP.0014.MA.IN,5698733,5569461
Thailand,THA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,5717456,5966910
Thailand,THA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,4394918,4586438
Timor-Leste,TLS,"Population ages 80 and above, female",SP.POP.80UP.FE,5708,6104
Timor-Leste,TLS,"Population ages 80 and above, male",SP.POP.80UP.MA,4621,4904
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,1369295,1384286
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.368,67.689
Timor-Leste,TLS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.362,7.271
Timor-Leste,TLS,"Population ages 15-64, female",SP.POP.1564.FE.IN,404609,413844
Timor-Leste,TLS,"Population ages 15-64, male",SP.POP.1564.MA.IN,413687,422763
Timor-Leste,TLS,"Population ages 0-14, female",SP.POP.0014.FE.IN,234806,232975
Timor-Leste,TLS,"Population ages 0-14, male",SP.POP.0014.MA.IN,242179,240864
Timor-Leste,TLS,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,39772,39693
Timor-Leste,TLS,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,34241,34147
Togo,TGO,"Population ages 80 and above, female",SP.POP.80UP.FE,12752,13321
Togo,TGO,"Population ages 80 and above, male",SP.POP.80UP.MA,10498,11008
Togo,TGO,"Population, total",SP.POP.TOTL,9089738,9304337
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.29,62.739
Togo,TGO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.872,7.702
Togo,TGO,"Population ages 15-64, female",SP.POP.1564.FE.IN,2556625,2628922
Togo,TGO,"Population ages 15-64, male",SP.POP.1564.MA.IN,2594314,2670242
Togo,TGO,"Population ages 0-14, female",SP.POP.0014.FE.IN,1810758,1837875
Togo,TGO,"Population ages 0-14, male",SP.POP.0014.MA.IN,1844858,1872931
Togo,TGO,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,150101,155884
Togo,TGO,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,133082,138482
Tonga,TON,"Population ages 80 and above, female",SP.POP.80UP.FE,851,860
Tonga,TON,"Population ages 80 and above, male",SP.POP.80UP.MA,503,487
Tonga,TON,"Population, total",SP.POP.TOTL,105042,104597
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.635,72.895
Tonga,TON,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.476,6.442
Tonga,TON,"Population ages 15-64, female",SP.POP.1564.FE.IN,32868,33031
Tonga,TON,"Population ages 15-64, male",SP.POP.1564.MA.IN,27907,27399
Tonga,TON,"Population ages 0-14, female",SP.POP.0014.FE.IN,18128,18006
Tonga,TON,"Population ages 0-14, male",SP.POP.0014.MA.IN,19311,19256
Tonga,TON,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3895,3971
Tonga,TON,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2933,2935
Trinidad and Tobago,TTO,"Population ages 80 and above, female",SP.POP.80UP.FE,11969,12600
Trinidad and Tobago,TTO,"Population ages 80 and above, male",SP.POP.80UP.MA,6303,6745
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,1365805,1367510
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.331,73.49
Trinidad and Tobago,TTO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.225,8.368
Trinidad and Tobago,TTO,"Population ages 15-64, female",SP.POP.1564.FE.IN,479625,478158
Trinidad and Tobago,TTO,"Population ages 15-64, male",SP.POP.1564.MA.IN,481134,480727
Trinidad and Tobago,TTO,"Population ages 0-14, female",SP.POP.0014.FE.IN,122691,121033
Trinidad and Tobago,TTO,"Population ages 0-14, male",SP.POP.0014.MA.IN,127226,125488
Trinidad and Tobago,TTO,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,88085,92013
Trinidad and Tobago,TTO,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,67044,70091
Tunisia,TUN,"Population ages 80 and above, female",SP.POP.80UP.FE,100809,103527
Tunisia,TUN,"Population ages 80 and above, male",SP.POP.80UP.MA,62299,63538
Tunisia,TUN,"Population, total",SP.POP.TOTL,12119334,12200431
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.05,76.508
Tunisia,TUN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.159,6.071
Tunisia,TUN,"Population ages 15-64, female",SP.POP.1564.FE.IN,4081686,4108409
Tunisia,TUN,"Population ages 15-64, male",SP.POP.1564.MA.IN,3968274,3992533
Tunisia,TUN,"Population ages 0-14, female",SP.POP.0014.FE.IN,1453675,1446441
Tunisia,TUN,"Population ages 0-14, male",SP.POP.0014.MA.IN,1544474,1534722
Tunisia,TUN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,586940,612176
Tunisia,TUN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,484285,506149
Turkiye,TUR,"Population ages 80 and above, female",SP.POP.80UP.FE,954743,980276
Turkiye,TUR,"Population ages 80 and above, male",SP.POP.80UP.MA,551711,553666
Turkiye,TUR,"Population, total",SP.POP.TOTL,84979913,85325965
Turkiye,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.591,77.156
Turkiye,TUR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.9,6.2
Turkiye,TUR,"Population ages 15-64, female",SP.POP.1564.FE.IN,28654187,28801865
Turkiye,TUR,"Population ages 15-64, male",SP.POP.1564.MA.IN,29209242,29355667
Turkiye,TUR,"Population ages 0-14, female",SP.POP.0014.FE.IN,9255342,9143479
Turkiye,TUR,"Population ages 0-14, male",SP.POP.0014.MA.IN,9601502,9491481
Turkiye,TUR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4616897,4774061
Turkiye,TUR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,3642743,3759413
Turkmenistan,TKM,"Population ages 80 and above, female",SP.POP.80UP.FE,31559,30756
Turkmenistan,TKM,"Population ages 80 and above, male",SP.POP.80UP.MA,9218,8282
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,7230193,7364438
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.913,70.073
Turkmenistan,TKM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.787,5.781
Turkmenistan,TKM,"Population ages 15-64, female",SP.POP.1564.FE.IN,2373124,2405738
Turkmenistan,TKM,"Population ages 15-64, male",SP.POP.1564.MA.IN,2273398,2311712
Turkmenistan,TKM,"Population ages 0-14, female",SP.POP.0014.FE.IN,1120639,1140995
Turkmenistan,TKM,"Population ages 0-14, male",SP.POP.0014.MA.IN,1170594,1191356
Turkmenistan,TKM,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,194300,206356
Turkmenistan,TKM,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,98138,108281
Turks and Caicos Islands,TCA,"Population ages 80 and above, female",SP.POP.80UP.FE,636,636
Turks and Caicos Islands,TCA,"Population ages 80 and above, male",SP.POP.80UP.MA,442,444
Turks and Caicos Islands,TCA,"Population, total",SP.POP.TOTL,45847,46198
Turks and Caicos Islands,TCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.918,78.008
Turks and Caicos Islands,TCA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.372,7.401
Turks and Caicos Islands,TCA,"Population ages 15-64, female",SP.POP.1564.FE.IN,16339,16455
Turks and Caicos Islands,TCA,"Population ages 15-64, male",SP.POP.1564.MA.IN,17140,17216
Turks and Caicos Islands,TCA,"Population ages 0-14, female",SP.POP.0014.FE.IN,3867,3836
Turks and Caicos Islands,TCA,"Population ages 0-14, male",SP.POP.0014.MA.IN,3638,3657
Turks and Caicos Islands,TCA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,2678,2775
Turks and Caicos Islands,TCA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2185,2260
Tuvalu,TUV,"Population ages 80 and above, female",SP.POP.80UP.FE,62,63
Tuvalu,TUV,"Population ages 80 and above, male",SP.POP.80UP.MA,33,33
Tuvalu,TUV,"Population, total",SP.POP.TOTL,9992,9816
Tuvalu,TUV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.852,67.105
Tuvalu,TUV,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.066,9.138
Tuvalu,TUV,"Population ages 15-64, female",SP.POP.1564.FE.IN,3022,2908
Tuvalu,TUV,"Population ages 15-64, male",SP.POP.1564.MA.IN,3187,3091
Tuvalu,TUV,"Population ages 0-14, female",SP.POP.0014.FE.IN,1507,1513
Tuvalu,TUV,"Population ages 0-14, male",SP.POP.0014.MA.IN,1689,1687
